"Day","Items","Note","Amount"
"44","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","9548"
"44","Retail","Revenue - Retail Sales Los Angeles - Body Wash","9579"
"44","Retail","Revenue - Retail Sales Los Angeles - Shampoo","11563"
"44","Retail","Revenue - Retail Sales New York - Mouthwash","9338"
"44","Retail","Revenue - Retail Sales New York - Body Wash","17422"
"44","Retail","Revenue - Retail Sales Chicago - Mouthwash","2340"
"44","Retail","Revenue - Retail Sales Chicago - Body Wash","3534"
"44","Retail","Revenue - Retail Sales Chicago - Shampoo","2945"
"44","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","2190"
"44","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","3270"
"44","Retail","Revenue - Retail Sales Miami - Mouthwash","1482"
"44","Retail","Revenue - Retail Sales Miami - Body Wash","1276"
"44","Retail","Revenue - Retail Sales Miami - Shampoo","1240"
"44","Services","Revenue - Service Sales Order ID: 5196","80000"
"44","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","(288)"
"44","Rental Expense","Cash Payment - RentalLos Angeles","(3240)"
"44","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"44","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","(7070)"
"44","Rental Expense","Cash Payment - RentalNew York","(8040)"
"44","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(5520)"
"44","Rental Expense","Cash Payment - RentalChicago","(4440)"
"44","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(7072)"
"44","Rental Expense","Cash Payment - RentalWashington, D.C.","(7320)"
"44","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","(4650)"
"44","Rental Expense","Cash Payment - RentalMiami","(3360)"
"43","Wholesales (B2B)","Revenue - B2B SO ID: 4878","498220"
"43","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 4878","(6000)"
"43","Wholesales (B2B)","Revenue - B2B SO ID: 5536","618845"
"43","Overdraft","Repayment","(625000)"
"43","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(400)"
"43","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(400)"
"43","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(400)"
"43","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(400)"
"43","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(400)"
"43","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(400)"
"43","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(400)"
"43","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(400)"
"43","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(400)"
"43","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(400)"
"43","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(400)"
"43","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(400)"
"43","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","(400)"
"43","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","(400)"
"43","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","(400)"
"43","Salary Expense","Cash Payment - Salary Expense","(21300)"
"43","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","9393"
"43","Retail","Revenue - Retail Sales Los Angeles - Body Wash","9951"
"43","Retail","Revenue - Retail Sales Los Angeles - Shampoo","11222"
"43","Retail","Revenue - Retail Sales New York - Mouthwash","10266"
"43","Retail","Revenue - Retail Sales Chicago - Mouthwash","2280"
"43","Retail","Revenue - Retail Sales Chicago - Body Wash","3224"
"43","Retail","Revenue - Retail Sales Chicago - Shampoo","2945"
"43","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","5190"
"43","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","6540"
"43","Retail","Revenue - Retail Sales Miami - Mouthwash","1482"
"43","Retail","Revenue - Retail Sales Miami - Body Wash","1363"
"43","Retail","Revenue - Retail Sales Miami - Shampoo","1209"
"43","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","(384)"
"43","Rental Expense","Cash Payment - RentalLos Angeles","(3240)"
"43","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"43","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","(1680)"
"43","Rental Expense","Cash Payment - RentalNew York","(8040)"
"43","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(5560)"
"43","Rental Expense","Cash Payment - RentalChicago","(4440)"
"43","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(7208)"
"43","Rental Expense","Cash Payment - RentalWashington, D.C.","(7320)"
"43","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","(4650)"
"43","Rental Expense","Cash Payment - RentalMiami","(3360)"
"42","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6047","(120000)"
"42","Overdraft","","1250000"
"42","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6047","(137360)"
"42","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6047","(170240)"
"42","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(400)"
"42","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(400)"
"42","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(400)"
"42","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(400)"
"42","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(400)"
"42","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(400)"
"42","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(400)"
"42","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(400)"
"42","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(400)"
"42","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(400)"
"42","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(400)"
"42","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(400)"
"42","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","(400)"
"42","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","(400)"
"42","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","(400)"
"42","Salary Expense","Cash Payment - Salary Expense","(21300)"
"42","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","8928"
"42","Overdraft","Repayment","(625000)"
"42","Retail","Revenue - Retail Sales Los Angeles - Body Wash","8928"
"42","Retail","Revenue - Retail Sales Los Angeles - Shampoo","10974"
"42","Retail","Revenue - Retail Sales New York - Mouthwash","10382"
"42","Retail","Revenue - Retail Sales Chicago - Mouthwash","2580"
"42","Retail","Revenue - Retail Sales Chicago - Body Wash","3627"
"42","Retail","Revenue - Retail Sales Chicago - Shampoo","3193"
"42","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","5070"
"42","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","6330"
"42","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","3286"
"42","Retail","Revenue - Retail Sales Miami - Mouthwash","1378"
"42","Retail","Revenue - Retail Sales Miami - Body Wash","1247"
"42","Retail","Revenue - Retail Sales Miami - Shampoo","1302"
"42","Interest Expense","Cash Payment - Interest - For Overdraft","(1027)"
"42","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","(480)"
"42","Rental Expense","Cash Payment - RentalLos Angeles","(3240)"
"42","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"42","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","(1750)"
"42","Rental Expense","Cash Payment - RentalNew York","(8040)"
"42","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(5600)"
"42","Rental Expense","Cash Payment - RentalChicago","(4440)"
"42","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(7208)"
"42","Rental Expense","Cash Payment - RentalWashington, D.C.","(7320)"
"42","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","(4650)"
"42","Rental Expense","Cash Payment - RentalMiami","(3360)"
"41","Overdraft","","1250000"
"41","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5369","(1824000)"
"41","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5723","(204000)"
"41","Wholesales (B2B)","Revenue - B2B SO ID: 4212","1244375"
"41","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 4212","(28000)"
"41","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(400)"
"41","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(400)"
"41","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(400)"
"41","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(400)"
"41","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(400)"
"41","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(400)"
"41","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(400)"
"41","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(400)"
"41","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(400)"
"41","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(400)"
"41","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(400)"
"41","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(400)"
"41","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","(400)"
"41","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","(400)"
"41","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","(400)"
"41","Salary Expense","Cash Payment - Salary Expense","(21300)"
"41","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 5568","(400)"
"41","Sales E Commerce","Revenue - E-Commerce Sales","18444"
"41","Overdraft","Repayment","(1250000)"
"41","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","8556"
"41","Retail","Revenue - Retail Sales Los Angeles - Body Wash","8742"
"41","Retail","Revenue - Retail Sales Los Angeles - Shampoo","11997"
"41","Retail","Revenue - Retail Sales New York - Mouthwash","9715"
"41","Retail","Revenue - Retail Sales Chicago - Mouthwash","2460"
"41","Retail","Revenue - Retail Sales Chicago - Body Wash","3565"
"41","Retail","Revenue - Retail Sales Chicago - Shampoo","2945"
"41","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","5130"
"41","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","7020"
"41","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","6882"
"41","Retail","Revenue - Retail Sales Miami - Mouthwash","1404"
"41","Retail","Revenue - Retail Sales Miami - Body Wash","1334"
"41","Retail","Revenue - Retail Sales Miami - Shampoo","1209"
"41","Rental Expense","Cash Payment - RentalLos Angeles","(3240)"
"41","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"41","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","(1820)"
"41","Rental Expense","Cash Payment - RentalNew York","(8040)"
"41","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(5600)"
"41","Rental Expense","Cash Payment - RentalChicago","(4440)"
"41","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(7276)"
"41","Rental Expense","Cash Payment - RentalWashington, D.C.","(7320)"
"41","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","(4681)"
"41","Rental Expense","Cash Payment - RentalMiami","(3360)"
"40","Wholesales (B2B)","Revenue - B2B SO ID: 3590","887600"
"40","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 3590","(60000)"
"40","Wholesales (B2B)","Revenue - B2B SO ID: 3889","967500"
"40","Overdraft","Repayment","(1250000)"
"40","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 3889","(40000)"
"40","Human Resource Expense","Staff Transfer","(15000)"
"40","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(400)"
"40","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(400)"
"40","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(400)"
"40","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(400)"
"40","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(400)"
"40","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(400)"
"40","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(400)"
"40","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(400)"
"40","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(400)"
"40","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(400)"
"40","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(400)"
"40","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(400)"
"40","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","(400)"
"40","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","(400)"
"40","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","(400)"
"40","Salary Expense","Cash Payment - Salary Expense","(21300)"
"40","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 5370","(400)"
"40","Sales E Commerce","Revenue - E-Commerce Sales","17712"
"40","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 5361","(300)"
"40","Sales E Commerce","Revenue - E-Commerce Sales","15422"
"40","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","9455"
"40","Retail","Revenue - Retail Sales Los Angeles - Shampoo","11098"
"40","Retail","Revenue - Retail Sales New York - Mouthwash","9715"
"40","Retail","Revenue - Retail Sales New York - Body Wash","11067"
"40","Retail","Revenue - Retail Sales Chicago - Mouthwash","2580"
"40","Retail","Revenue - Retail Sales Chicago - Body Wash","3193"
"40","Retail","Revenue - Retail Sales Chicago - Shampoo","3038"
"40","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","5130"
"40","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","6960"
"40","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","6324"
"40","Retail","Revenue - Retail Sales Miami - Mouthwash","2080"
"40","Retail","Revenue - Retail Sales Miami - Body Wash","1827"
"40","Retail","Revenue - Retail Sales Miami - Shampoo","1829"
"40","Rental Expense","Cash Payment - RentalLos Angeles","(3240)"
"40","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"40","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","(1890)"
"40","Rental Expense","Cash Payment - RentalNew York","(8040)"
"40","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(5680)"
"40","Rental Expense","Cash Payment - RentalChicago","(4440)"
"40","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(7480)"
"40","Rental Expense","Cash Payment - RentalWashington, D.C.","(7320)"
"40","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","(4681)"
"40","Rental Expense","Cash Payment - RentalMiami","(3360)"
"39","Overdraft","","703125"
"39","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 4884","(1098880)"
"39","Wholesales (B2B)","Revenue - B2B SO ID: 3772","942480"
"39","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 3772","(40000)"
"39","Wholesales (B2B)","Revenue - B2B SO ID: 3876","912660"
"39","Overdraft","Repayment","(625000)"
"39","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 3876","(20000)"
"39","Wholesales (B2B)","Revenue - B2B SO ID: 4549","625124"
"39","Overdraft","Repayment","(625000)"
"39","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5531","(600000)"
"39","Overdraft","","625000"
"39","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5531","(760000)"
"39","Human Resource Expense","Staff Transfer","(15000)"
"39","Human Resource Expense","Counselled","(2000)"
